entry_time,exit_time,direction,units,entry_price,exit_price,sl,tp,pnl,exit_reason,bars_held
2019-04-12 11:30:00+00:00,2019-04-12 12:30:00+00:00,1,35.0,1294.0272723872179,1291.775272387218,1291.775272387218,1298.5312723872178,-81.26999999999835,SL,4
2019-04-12 13:15:00+00:00,2019-04-12 14:00:00+00:00,-1,32.0,1291.5894541521297,1294.0084541521296,1294.0084541521296,1286.7514541521298,-79.6479999999958,SL,3
2019-04-12 16:15:00+00:00,2019-04-15 04:45:00+00:00,-1,30.0,1291.3343618274387,1289.31327631172,1293.8893618274385,1286.2243618274388,58.53256547155788,TIME,50
2019-04-15 08:15:00+00:00,2019-04-15 12:00:00+00:00,-1,49.0,1286.5386833560087,1288.1136833560088,1288.1136833560088,1283.3886833560086,-80.60500000000224,SL,15
2019-04-15 12:00:00+00:00,2019-04-15 12:15:00+00:00,-1,36.0,1285.737419122599,1287.888419122599,1287.888419122599,1281.4354191225991,-79.95600000000242,SL,1
2019-04-15 12:45:00+00:00,2019-04-15 14:30:00+00:00,-1,30.0,1283.7614547403186,1286.3094547403186,1286.3094547403186,1278.6654547403186,-78.54000000000005,SL,7
2019-04-15 14:30:00+00:00,2019-04-15 15:15:00+00:00,-1,26.0,1284.885293019756,1287.8072930197561,1287.8072930197561,1279.041293019756,-77.79200000000066,SL,3
2019-04-15 16:00:00+00:00,2019-04-16 01:15:00+00:00,1,25.0,1288.6839312112133,1285.7789312112134,1285.7789312112134,1294.4939312112133,-74.37499999999932,SL,37
2019-04-16 09:30:00+00:00,2019-04-16 12:30:00+00:00,-1,39.0,1283.8972161650292,1280.087216165029,1285.8022161650292,1280.087216165029,145.86000000000675,TP,12
2019-04-16 12:45:00+00:00,2019-04-16 13:15:00+00:00,-1,30.0,1279.7730536129213,1274.7970536129212,1282.2610536129214,1274.7970536129212,147.1800000000034,TP,2
2019-04-16 13:15:00+00:00,2019-04-16 20:15:00+00:00,-1,25.0,1275.9903327899626,1276.565438037658,1278.9693327899627,1270.0323327899625,-16.127631192382978,SIGNAL_REVERSE,28
2019-04-16 20:15:00+00:00,2019-04-17 00:00:00+00:00,1,46.0,1276.5665428949208,1274.9115428949208,1274.9115428949208,1279.8765428949207,-79.34999999999874,SL,15
2019-04-17 08:15:00+00:00,2019-04-17 08:30:00+00:00,1,52.0,1278.6018304895324,1277.1348304895323,1277.1348304895323,1281.5358304895324,-79.92400000000511,SL,1
2019-04-17 08:30:00+00:00,2019-04-17 08:45:00+00:00,1,47.0,1278.3424476215591,1276.732447621559,1276.732447621559,1281.5624476215592,-78.96000000000599,SL,1
2019-04-17 09:45:00+00:00,2019-04-17 12:15:00+00:00,-1,39.0,1275.3953249026756,1277.3163249026757,1277.3163249026757,1271.5533249026757,-77.64900000000192,SL,10
2019-04-17 12:15:00+00:00,2019-04-17 22:00:00+00:00,-1,36.0,1276.6117417464186,1272.4957417464186,1278.6697417464186,1272.4957417464186,145.65599999999947,TP,39
2019-04-18 08:15:00+00:00,2019-04-18 12:30:00+00:00,1,47.0,1274.8487045970603,1273.2547045970605,1273.2547045970605,1278.0367045970602,-78.20799999999171,SL,17
2019-04-18 12:30:00+00:00,2019-04-18 13:00:00+00:00,1,32.0,1276.009695558113,1273.683695558113,1273.683695558113,1280.661695558113,-76.6720000000007,SL,2
2019-04-18 16:15:00+00:00,2019-04-18 20:30:00+00:00,-1,28.999999999999996,1273.163105286409,1275.4562992150536,1275.690105286409,1268.109105286409,-68.53262393069168,SIGNAL_REVERSE,17
2019-04-18 20:30:00+00:00,2019-04-22 01:45:00+00:00,1,60.0,1275.4597570492624,1277.9237570492623,1274.2277570492624,1277.9237570492623,143.63999999999652,TP,21
2019-04-22 10:45:00+00:00,2019-04-22 11:30:00+00:00,1,56.00000000000001,1279.5372690934905,1278.2172690934906,1278.2172690934906,1282.1772690934906,-77.83999999999645,SL,3
2019-04-22 11:30:00+00:00,2019-04-22 12:15:00+00:00,1,60.0,1279.1416981399468,1277.9126981399468,1277.9126981399468,1281.599698139947,-77.94000000000251,SL,3
2019-04-22 13:00:00+00:00,2019-04-23 00:15:00+00:00,-1,48.0,1276.8306284808111,1273.7726284808111,1278.3596284808111,1273.7726284808111,143.42399999999964,TP,45
2019-04-23 08:15:00+00:00,2019-04-23 12:30:00+00:00,-1,56.00000000000001,1273.6666732180395,1271.0106732180398,1274.9946732180395,1271.0106732180398,144.81599999998446,TP,17
2019-04-23 13:00:00+00:00,2019-04-23 13:45:00+00:00,-1,32.0,1267.67799734898,1269.9929973489798,1269.9929973489798,1263.04799734898,-76.31999999999447,SL,3
2019-04-23 13:45:00+00:00,2019-04-23 15:45:00+00:00,-1,30.0,1269.811876333586,1272.327876333586,1272.327876333586,1264.7798763335863,-77.57999999999547,SL,8
2019-04-23 15:45:00+00:00,2019-04-23 17:15:00+00:00,-1,21.0,1269.916677401986,1272.6230476435749,1273.386677401986,1262.9766774019859,-58.30377507336809,SIGNAL_REVERSE,6
2019-04-23 17:15:00+00:00,2019-04-24 03:15:00+00:00,1,20.0,1272.6188747837903,1269.0558747837902,1269.0558747837902,1279.7448747837902,-72.66000000000204,SL,40
2019-04-24 08:15:00+00:00,2019-04-24 10:45:00+00:00,1,48.0,1272.8578832810392,1271.3268832810393,1271.3268832810393,1275.9198832810393,-76.84799999999755,SL,10
2019-04-24 10:45:00+00:00,2019-04-24 15:15:00+00:00,1,44.0,1271.8618249550398,1275.1878249550398,1270.1988249550398,1275.1878249550398,143.26400000000095,TP,18
2019-05-02 08:15:00+00:00,2019-05-02 12:15:00+00:00,-1,48.0,1271.4036024751638,1272.945602475164,1272.945602475164,1268.3196024751637,-77.3760000000069,SL,16
2019-05-02 12:45:00+00:00,2019-05-02 15:45:00+00:00,-1,33.0,1269.8330009179751,1272.0110009179753,1272.0110009179753,1265.4770009179751,-74.18400000000366,SL,12
2019-05-02 18:15:00+00:00,2019-05-03 06:45:00+00:00,1,26.0,1271.3650736226975,1271.6971307562249,1268.5660736226976,1276.9630736226975,6.813485471710173,TIME,50
2019-05-03 08:15:00+00:00,2019-05-03 10:15:00+00:00,-1,45.0,1269.478351491434,1271.099351491434,1271.099351491434,1266.236351491434,-76.09499999999403,SL,8
2019-05-03 10:15:00+00:00,2019-05-03 12:15:00+00:00,-1,42.0,1270.6279483462138,1272.3469483462136,1272.3469483462136,1267.189948346214,-75.13799999999259,SL,8
2019-05-03 13:00:00+00:00,2019-05-03 14:15:00+00:00,1,27.0,1275.9328072903104,1281.1528072903104,1273.3228072903105,1281.1528072903104,139.05000000000075,TP,5
2019-05-03 14:15:00+00:00,2019-05-03 20:15:00+00:00,1,21.0,1280.6195891577554,1278.4193125880404,1277.3165891577553,1287.2255891577554,-47.67580796401532,SIGNAL_REVERSE,24
2019-05-03 20:15:00+00:00,2019-05-05 22:00:00+00:00,-1,35.0,1278.4236020300186,1280.4576020300187,1280.4576020300187,1274.3556020300186,-73.6400000000037,SL,7
2019-05-06 12:00:00+00:00,2019-05-06 13:15:00+00:00,-1,41.0,1280.7938546992646,1277.3218546992646,1282.5298546992644,1277.3218546992646,139.48199999999918,TP,5
2019-05-06 13:15:00+00:00,2019-05-06 14:45:00+00:00,-1,39.0,1277.668315970382,1279.505315970382,1279.505315970382,1273.994315970382,-74.37299999999958,SL,6
2019-05-06 14:45:00+00:00,2019-05-06 16:00:00+00:00,-1,34.0,1278.7102890379385,1280.8372890379385,1280.8372890379385,1274.4562890379386,-74.69799999999839,SL,5
2019-05-06 17:00:00+00:00,2019-05-07 05:30:00+00:00,1,31.0,1281.710652361065,1282.1873500114257,1279.4356523610652,1286.260652361065,12.607627161179225,TIME,50
2019-05-07 08:30:00+00:00,2019-05-07 14:00:00+00:00,-1,39.0,1281.2386528168,1283.0706528168,1283.0706528168,1277.5746528167997,-74.17800000000419,SL,22
2019-05-07 15:15:00+00:00,2019-05-08 03:45:00+00:00,1,27.0,1283.8005357940067,1286.3294079283924,1281.1845357940067,1289.0325357940067,66.38954762841296,TIME,50
2019-05-08 09:45:00+00:00,2019-05-08 12:15:00+00:00,1,47.0,1287.9080395009807,1290.9700395009809,1286.3770395009808,1290.9700395009809,140.6240000000059,TP,10
2019-05-08 12:15:00+00:00,2019-05-08 13:00:00+00:00,1,34.0,1289.6153081783457,1287.5253081783458,1287.5253081783458,1293.7953081783457,-73.43999999999721,SL,3
2019-05-08 13:00:00+00:00,2019-05-08 13:15:00+00:00,1,28.000000000000004,1289.7693671738925,1287.2003671738926,1287.2003671738926,1294.9073671738927,-73.89199999999889,SL,1
2019-05-08 14:15:00+00:00,2019-05-09 02:45:00+00:00,-1,24.0,1284.9528541532718,1280.8590852864372,1287.9158541532718,1279.0268541532716,96.57045280402991,TIME,50
2019-05-09 08:15:00+00:00,2019-05-09 09:30:00+00:00,1,45.0,1285.223534030733,1283.6425340307328,1283.6425340307328,1288.385534030733,-74.2950000000059,SL,5
2019-05-09 09:30:00+00:00,2019-05-09 11:45:00+00:00,1,43.0,1284.1873393948588,1282.5023393948588,1282.5023393948588,1287.557339394859,-75.46499999999766,SL,9
2019-05-09 12:15:00+00:00,2019-05-09 12:45:00+00:00,-1,40.0,1281.044416972583,1282.821416972583,1282.821416972583,1277.4904169725828,-73.88000000000174,SL,2
2019-05-09 12:45:00+00:00,2019-05-09 13:45:00+00:00,-1,37.0,1282.3221861610796,1284.2311861610797,1284.2311861610797,1278.5041861610796,-73.2230000000039,SL,4
2019-05-09 13:45:00+00:00,2019-05-09 14:00:00+00:00,-1,27.0,1282.7120640624223,1285.2750640624224,1285.2750640624224,1277.5860640624223,-71.09100000000275,SL,1
2019-05-09 14:30:00+00:00,2019-05-09 14:45:00+00:00,1,23.0,1287.4416191651474,1284.4896191651474,1284.4896191651474,1293.3456191651474,-69.50599999999996,SL,1
2019-05-09 15:45:00+00:00,2019-05-09 21:00:00+00:00,1,21.0,1285.3305703215235,1283.377161017909,1282.0625703215235,1291.8665703215236,-42.491595375905234,SIGNAL_REVERSE,21
2019-05-09 21:00:00+00:00,2019-05-10 00:15:00+00:00,-1,44.0,1283.3783568645968,1284.9523568645968,1284.9523568645968,1280.2303568645968,-72.33600000000304,SL,13
2019-05-10 13:00:00+00:00,2019-05-10 13:15:00+00:00,1,31.0,1288.3890638686144,1286.1940638686144,1286.1940638686144,1292.7790638686142,-70.21499999999803,SL,1
2019-05-10 13:15:00+00:00,2019-05-10 19:30:00+00:00,1,30.0,1286.7931402038466,1285.5933302708008,1284.5511402038467,1291.2771402038466,-38.09429799137397,SIGNAL_REVERSE,25
2019-05-10 19:30:00+00:00,2019-05-12 22:00:00+00:00,-1,33.0,1285.5947728792685,1287.6387728792683,1287.6387728792683,1281.5067728792685,-69.76199999999568,SL,10
2019-05-13 08:15:00+00:00,2019-05-13 12:00:00+00:00,-1,49.0,1283.6140995213923,1284.9650995213922,1284.9650995213922,1280.9120995213923,-69.62899999999439,SL,15
2019-05-13 12:30:00+00:00,2019-05-13 12:45:00+00:00,1,34.0,1286.9922235935062,1290.8482235935062,1285.064223593506,1290.8482235935062,128.72399999999982,TP,1
2019-05-13 12:45:00+00:00,2019-05-13 13:00:00+00:00,1,30.0,1288.9296187723028,1293.2536187723028,1286.7676187723027,1293.2536187723028,127.62000000000208,TP,1
2019-05-13 13:00:00+00:00,2019-05-13 13:15:00+00:00,1,25.0,1291.5366127177904,1296.7686127177903,1288.9206127177904,1296.7686127177903,129.04999999999927,TP,1
2019-05-13 13:30:00+00:00,2019-05-13 14:00:00+00:00,1,23.0,1298.7500104477513,1295.7990104477512,1295.7990104477512,1304.6520104477513,-69.4830000000005,SL,2
2019-05-13 14:00:00+00:00,2019-05-14 02:30:00+00:00,1,21.0,1297.4465231210272,1299.0380367962491,1294.2265231210272,1303.8865231210273,31.951787179659988,TIME,50
2019-05-14 08:15:00+00:00,2019-05-14 13:00:00+00:00,-1,46.0,1298.2305384372441,1299.4788102122611,1299.7275384372442,1295.2365384372442,-60.640501650780806,SIGNAL_REVERSE,19
2019-05-14 13:00:00+00:00,2019-05-14 13:15:00+00:00,1,36.0,1299.4780151208915,1297.5610151208916,1297.5610151208916,1303.3120151208916,-71.53199999999698,SL,1
2019-05-14 15:45:00+00:00,2019-05-14 19:45:00+00:00,-1,25.0,1293.8586971740688,1296.5796971740688,1296.5796971740688,1288.4166971740688,-69.77500000000009,SL,16
2019-05-14 20:30:00+00:00,2019-05-15 02:30:00+00:00,1,61.0,1296.9486181261057,1295.8566181261058,1295.8566181261058,1299.1326181261056,-70.88199999999212,SL,24
2019-05-15 08:45:00+00:00,2019-05-15 14:30:00+00:00,1,39.0,1297.6458764991933,1295.9528764991933,1295.9528764991933,1301.0318764991932,-68.75699999999937,SL,23
2019-05-15 15:30:00+00:00,2019-05-16 04:00:00+00:00,-1,20.0,1295.4438199409788,1296.2146189766456,1298.6968199409787,1288.9378199409787,-16.815980713337375,TIME,50
2019-05-16 08:15:00+00:00,2019-05-16 08:30:00+00:00,1,53.0,1297.554085806907,1296.304085806907,1296.304085806907,1300.054085806907,-69.96,SL,1
2019-05-16 08:30:00+00:00,2019-05-16 08:45:00+00:00,1,44.0,1296.8419970713383,1295.3399970713383,1295.3399970713383,1299.8459970713382,-69.16799999999792,SL,1
2019-05-16 10:00:00+00:00,2019-05-16 12:30:00+00:00,-1,33.0,1295.2523413003853,1291.3703413003852,1297.1933413003853,1291.3703413003852,125.79600000000204,TP,10
2019-05-16 12:30:00+00:00,2019-05-16 14:45:00+00:00,-1,26.0,1294.0153082362265,1289.1153082362266,1296.4653082362265,1289.1153082362266,125.57999999999646,TP,9
2019-05-16 14:45:00+00:00,2019-05-16 15:30:00+00:00,-1,23.0,1290.1072124909604,1284.5352124909605,1292.8932124909604,1284.5352124909605,126.54599999999745,TP,3
2019-05-16 15:30:00+00:00,2019-05-17 04:00:00+00:00,-1,22.0,1285.6978310981083,1286.3094936150214,1288.7148310981083,1279.6638310981084,-14.996575372089445,TIME,50
2019-05-17 10:00:00+00:00,2019-05-17 11:30:00+00:00,-1,41.0,1285.2022775843814,1286.8272775843814,1286.8272775843814,1281.9522775843814,-69.495,SL,6
2019-05-17 11:30:00+00:00,2019-05-17 12:30:00+00:00,-1,45.0,1286.4840360903784,1283.4820360903782,1287.9850360903783,1283.4820360903782,131.9400000000081,TP,4
2019-05-17 12:30:00+00:00,2019-05-17 13:15:00+00:00,-1,38.0,1285.6159739760346,1282.1199739760345,1287.3639739760347,1282.1199739760345,130.1880000000036,TP,3
2019-05-17 13:15:00+00:00,2019-05-17 14:00:00+00:00,-1,32.0,1283.8004422371016,1279.5924422371015,1285.9044422371016,1279.5924422371015,132.41600000000267,TP,3
2019-05-17 14:00:00+00:00,2019-05-17 14:45:00+00:00,-1,26.0,1281.202976366352,1275.874976366352,1283.866976366352,1275.874976366352,136.70799999999934,TP,3
2019-05-17 14:45:00+00:00,2019-05-17 21:00:00+00:00,-1,23.0,1277.2419404337584,1277.7307921956894,1280.2019404337584,1271.3219404337583,-12.853590524414685,SIGNAL_REVERSE,25
2019-05-17 21:00:00+00:00,2019-05-20 02:45:00+00:00,1,53.0,1277.7267677278296,1276.3807677278296,1276.3807677278296,1280.4187677278296,-75.04800000000019,SL,23
2019-05-20 08:15:00+00:00,2019-05-20 12:00:00+00:00,-1,51.0,1275.846433857159,1277.2184338571587,1277.2184338571587,1273.102433857159,-73.54199999999202,SL,15
2019-05-20 14:30:00+00:00,2019-05-21 03:00:00+00:00,1,25.0,1277.3625851952984,1276.1278053704405,1274.6455851952983,1282.7965851952983,-32.619495621448095,TIME,50
2019-05-21 11:45:00+00:00,2019-05-21 14:45:00+00:00,-1,41.0,1272.6306790696021,1274.297679069602,1274.297679069602,1269.296679069602,-71.21699999999657,SL,12
2019-05-21 14:45:00+00:00,2019-05-21 17:45:00+00:00,-1,27.0,1272.398726911593,1274.1708409796893,1274.907726911593,1267.380726911593,-49.737079838598575,SIGNAL_REVERSE,12
2019-05-21 17:45:00+00:00,2019-05-22 06:15:00+00:00,1,31.0,1274.1714984660157,1273.6741555567885,1271.9964984660157,1278.5214984660156,-17.5876301860432,TIME,50
2019-05-22 11:30:00+00:00,2019-05-22 14:15:00+00:00,1,50.0,1274.659158074022,1273.300158074022,1273.300158074022,1277.3771580740217,-71.44999999999618,SL,11
2019-05-22 18:30:00+00:00,2019-05-23 07:00:00+00:00,-1,44.0,1274.2945838582611,1274.0799399081925,1275.818583858261,1271.2465838582611,6.364333803020527,TIME,50
2019-05-23 08:15:00+00:00,2019-05-23 12:00:00+00:00,1,49.0,1275.3682986121232,1278.1082986121232,1273.9982986121233,1278.1082986121232,130.83000000000044,TP,15
2019-06-07 08:15:00+00:00,2019-06-07 09:45:00+00:00,1,43.0,1335.4064452418888,1333.8174452418887,1333.8174452418887,1338.5844452418892,-71.33700000000728,SL,6
2019-06-07 09:45:00+00:00,2019-06-07 12:15:00+00:00,1,38.0,1333.9360340296773,1337.5460340296775,1332.1310340296773,1337.5460340296775,134.52000000000484,TP,10
2019-06-07 12:15:00+00:00,2019-06-07 12:30:00+00:00,1,36.0,1336.7908764457218,1340.552876445722,1334.9098764457217,1340.552876445722,132.91200000000615,TP,1
2019-06-07 12:30:00+00:00,2019-06-07 12:45:00+00:00,1,27.0,1337.0967059296854,1342.1947059296856,1334.5477059296854,1342.1947059296856,135.75600000000497,TP,1
2019-06-07 13:00:00+00:00,2019-06-07 14:30:00+00:00,1,20.0,1341.1242512011838,1348.068251201184,1337.6522512011838,1348.068251201184,137.48000000000374,TP,6
2019-06-07 14:30:00+00:00,2019-06-07 15:45:00+00:00,1,14.000000000000002,1346.2408106113971,1341.420810611397,1341.420810611397,1355.8808106113972,-68.46000000000231,SL,5
2019-06-07 15:45:00+00:00,2019-06-07 19:00:00+00:00,1,12.0,1342.5984686980453,1340.309090845085,1336.7974686980451,1354.2004686980454,-28.312534235524108,SIGNAL_REVERSE,13
2019-06-07 19:00:00+00:00,2019-06-10 01:00:00+00:00,-1,18.0,1340.3147719612896,1332.4727719612897,1344.2357719612896,1332.4727719612897,139.89599999999768,TP,24
2019-06-10 08:15:00+00:00,2019-06-10 09:00:00+00:00,-1,36.0,1325.5654144078674,1327.5404144078675,1327.5404144078675,1321.6154144078673,-73.62000000000491,SL,3
2019-06-10 09:00:00+00:00,2019-06-10 10:00:00+00:00,-1,34.0,1326.9801769656306,1329.0761769656306,1329.0761769656306,1322.7881769656306,-73.64400000000012,SL,4
2019-06-10 14:15:00+00:00,2019-06-10 16:15:00+00:00,1,25.0,1329.5328273522725,1326.7588273522726,1326.7588273522726,1335.0808273522723,-71.09999999999718,SL,8
2019-06-10 17:45:00+00:00,2019-06-10 18:00:00+00:00,-1,30.0,1326.5841727000006,1328.9371727000007,1328.9371727000007,1321.8781727000007,-72.69000000000196,SL,1
2019-06-10 18:00:00+00:00,2019-06-11 01:15:00+00:00,-1,28.999999999999996,1327.1501334166917,1329.5991334166918,1329.5991334166918,1322.2521334166918,-73.05100000000199,SL,29
2019-06-11 08:15:00+00:00,2019-06-11 14:00:00+00:00,-1,34.0,1323.3300929300563,1324.4943782645498,1325.3560929300563,1319.2780929300561,-41.96570137278139,SIGNAL_REVERSE,23
2019-06-11 14:00:00+00:00,2019-06-12 02:00:00+00:00,1,30.0,1324.490717280524,1329.0927172805239,1322.189717280524,1329.0927172805239,135.95999999999586,TP,48
2019-06-12 08:15:00+00:00,2019-06-12 10:15:00+00:00,1,33.0,1337.6497348940109,1335.561734894011,1335.561734894011,1341.825734894011,-71.21399999999886,SL,8
2019-06-12 10:15:00+00:00,2019-06-12 12:15:00+00:00,1,28.000000000000004,1335.787669756631,1333.3016697566309,1333.3016697566309,1340.759669756631,-71.56800000000291,SL,8
2019-06-12 12:30:00+00:00,2019-06-12 16:00:00+00:00,-1,27.0,1333.4816843100264,1336.0206843100264,1336.0206843100264,1328.4036843100264,-70.44299999999966,SL,14
2019-06-12 19:00:00+00:00,2019-06-13 01:45:00+00:00,-1,28.999999999999996,1332.7197932759752,1335.0957932759752,1335.0957932759752,1327.967793275975,-70.9339999999993,SL,27
2019-06-13 08:15:00+00:00,2019-06-13 09:15:00+00:00,1,37.0,1337.619389114603,1335.8003891146031,1335.8003891146031,1341.257389114603,-69.89299999999852,SL,4
2019-06-13 09:15:00+00:00,2019-06-13 13:00:00+00:00,1,33.0,1336.2852161207989,1334.2192161207988,1334.2192161207988,1340.417216120799,-70.48800000000102,SL,15
2019-06-13 13:15:00+00:00,2019-06-13 13:45:00+00:00,-1,28.999999999999996,1334.3367370807578,1336.6507370807578,1336.6507370807578,1329.7087370807578,-69.13600000000226,SL,2
2019-06-13 13:45:00+00:00,2019-06-13 14:00:00+00:00,-1,28.999999999999996,1335.6160383922816,1337.9400383922816,1337.9400383922816,1330.9680383922816,-69.42600000000199,SL,1
2019-06-13 15:45:00+00:00,2019-06-14 02:00:00+00:00,1,23.0,1339.6564024908903,1345.3004024908903,1336.8344024908904,1345.3004024908903,128.2020000000001,TP,41
2019-06-14 08:15:00+00:00,2019-06-14 09:15:00+00:00,1,23.0,1355.5105403614355,1352.6135403614353,1352.6135403614353,1361.3045403614356,-68.24100000000372,SL,4
2019-06-14 09:15:00+00:00,2019-06-14 12:45:00+00:00,1,21.0,1352.9060857574116,1349.8180857574116,1349.8180857574116,1359.0820857574115,-66.31799999999927,SL,14
2019-06-14 13:00:00+00:00,2019-06-14 13:45:00+00:00,-1,21.0,1348.9182775990696,1352.0112775990697,1352.0112775990697,1342.7322775990697,-66.42300000000157,SL,3
2019-06-14 13:45:00+00:00,2019-06-14 17:00:00+00:00,-1,18.0,1350.0821876621615,1342.7881876621614,1353.7291876621614,1342.7881876621614,130.03200000000174,TP,13
2019-06-14 17:00:00+00:00,2019-06-17 01:00:00+00:00,-1,13.0,1347.1184057736532,1336.960405773653,1352.1974057736531,1336.960405773653,131.14400000000168,TP,32
2019-06-17 08:15:00+00:00,2019-06-17 12:15:00+00:00,-1,24.0,1334.667730053857,1337.408730053857,1337.408730053857,1329.185730053857,-67.46399999999966,SL,16
2019-06-17 13:00:00+00:00,2019-06-17 14:15:00+00:00,1,24.0,1339.8626864749192,1337.0806864749193,1337.0806864749193,1345.4266864749193,-68.44799999999822,SL,5
2019-06-17 14:15:00+00:00,2019-06-18 02:45:00+00:00,1,20.0,1339.8360774094597,1341.8558398815487,1336.4730774094596,1346.5620774094598,38.995249441780835,TIME,50
2019-06-18 08:15:00+00:00,2019-06-18 11:45:00+00:00,1,28.000000000000004,1345.9673021399092,1350.769302139909,1343.566302139909,1350.769302139909,132.49599999999742,TP,14
2019-06-18 11:45:00+00:00,2019-06-18 13:30:00+00:00,1,20.0,1349.165374125562,1345.9423741255619,1345.9423741255619,1355.6113741255622,-65.86000000000368,SL,7
2019-06-18 13:30:00+00:00,2019-06-18 13:45:00+00:00,1,15.0,1352.1905485246941,1347.8445485246941,1347.8445485246941,1360.8825485246941,-66.24000000000005,SL,1
2019-06-18 14:45:00+00:00,2019-06-18 15:00:00+00:00,-1,12.0,1342.0612907771613,1347.6072907771613,1347.6072907771613,1330.9692907771612,-67.39200000000059,SL,1
2019-06-19 08:30:00+00:00,2019-06-19 12:30:00+00:00,-1,28.999999999999996,1342.6467021025687,1344.9177021025687,1344.9177021025687,1338.1047021025688,-67.88899999999877,SL,16
2019-06-19 14:30:00+00:00,2019-06-19 18:00:00+00:00,1,24.0,1345.2630825147207,1350.6730825147206,1342.5580825147208,1350.6730825147206,128.1599999999965,TP,14
2019-06-19 18:00:00+00:00,2019-06-19 18:15:00+00:00,1,20.0,1345.4681713889283,1352.0781713889282,1342.1631713889283,1352.0781713889282,130.799999999998,TP,1
2019-06-19 18:30:00+00:00,2019-06-19 20:15:00+00:00,1,16.0,1351.7245289939508,1360.0485289939506,1347.5625289939508,1360.0485289939506,132.06399999999746,TP,7
2019-06-19 20:15:00+00:00,2019-06-20 00:45:00+00:00,1,12.0,1357.8279091783816,1369.0219091783815,1352.2309091783816,1369.0219091783815,133.48799999999952,TP,18
2019-06-20 08:15:00+00:00,2019-06-20 16:00:00+00:00,1,16.0,1380.6201505712922,1388.9461505712923,1376.4571505712922,1388.9461505712923,132.09600000000034,TP,31
2019-06-20 16:00:00+00:00,2019-06-21 01:30:00+00:00,1,12.0,1385.3975596509058,1396.2435596509058,1379.9745596509058,1396.2435596509058,129.31200000000004,TP,38
2019-06-21 08:15:00+00:00,2019-06-21 10:15:00+00:00,-1,12.0,1385.9256395642994,1391.9026395642995,1391.9026395642995,1373.9716395642995,-72.56400000000107,SL,8
2019-06-21 10:15:00+00:00,2019-06-21 10:30:00+00:00,-1,10.0,1388.1333539218242,1394.9003539218243,1394.9003539218243,1374.5993539218243,-68.37000000000053,SL,1
2019-06-21 10:30:00+00:00,2019-06-21 10:45:00+00:00,-1,9.0,1390.684550893806,1397.977550893806,1397.977550893806,1376.0985508938063,-66.26699999999903,SL,1
2019-06-21 12:00:00+00:00,2019-06-23 22:30:00+00:00,1,10.0,1395.2693509706,1408.7593509706,1388.5243509706002,1408.7593509706,134.2000000000001,TP,42
2019-06-24 08:15:00+00:00,2019-06-24 08:45:00+00:00,-1,21.0,1402.3650762443594,1405.7190762443595,1405.7190762443595,1395.6570762443596,-71.90400000000088,SL,2
2019-06-24 10:15:00+00:00,2019-06-24 15:15:00+00:00,1,20.0,1406.8739167726626,1413.9759167726627,1403.3229167726627,1413.9759167726627,140.64000000000178,TP,20
